en-CA,fr-CA
Premium Roast Decaf Coffee,Quarter livre avec fromage
Premium Roast Decaf Coffee Carafe (Serves 12),Racinette Barq's
Premium Roast Senior's Coffee,Raisins et canneberges
Premium Roast Senior's Decaf Coffee,Ranch classique
Premium Sandwich,Réchauffé
PST EVM Drink Credit,Regular Pour
PST HM Drink Credit,Régulière
Pumpkin Seeds Packet,Remp laitue
Pumpkin Spice Latte (2% Milk),Remp oig rec
Qtr Hamb & Side Deal,Remp oig rou
Quarter Pounder,Remplacer boisson à l’avoine
Quarter Pounder BLT,Remplacer par boisson à l’avoine
Quarter Pounder BLT Extra Value Meal,Remplacer par boisson d'amande
Quarter Pounder Cheese,Remplacer par lait
Quarter Pounder cheese & Side deal,Remplacer par le petit pain à ordinaire
Quarter Pounder Chs & Side deal,Remplacer par pain à ordinaire
Quarter Pounder Extra Value Meal,Remplacer par sauce chili doux
Quarter Pounder with Cheese,Remplacer par sauce épicée ave
Quarter Pounder With Cheese,Remplacer par sauce épicée avec habanero
Quarter Pounder with Cheese Extra Value Meal,Remplacer par sauce Lime coria
Quarter Pounder without Cheese,Remplacer par sauce Lime coriandre
Quarter Pounder without Cheese Extra Value Meal,Remplacer par sauce mayonnaise
Rainbow Sprinkle Cookie,Remplir
Raisins & Cranberries,Renouvellem
Ranch Chicken Snack Wrap,Répartis Sur
Ranch Chicken Snack Wrap with Crispy Chicken,Repas familial
Ranch Chicken Snack Wrap with Grilled Chicken,Repas Joyeux festin
Ranch Chicken Snack Wrap® with Crispy Chicken,Repas quatre
Ranch Chicken Snack Wrap® with Grilled Chicken,Retour JF boisson PST
Ranch Crispy Snack Wrap,Retour trio boisson PST
Ranch Grilled Snack Wrap,Root Beer Syrup
Ranch Sauce,Rôties pain blanc
Ranch Snack Wrap w/ Crispy Chicken McValue Meal,Rôties pain blé entier
Ranch Snack Wrap w/ Grilled Chicken McValue Meal,Rôties pain brun
Ranch Snack Wrap® w/ Crispy Chicken McValue Meal,Sac
Ranch Snack Wrap® w/ Grilled Chicken McValue Meal,Sac séparé
Raspberry Pomegranate Syrup,Sac(s)
Raspberry Pomegranate Syrup,Sac(s)
Red Packet,Sach à côté
Red Skin Potato Salad,Sach sauce style mayo
Reese's Pieces,Sachet à côté
Refill,Sachet canneberges
Refill Tea,Sachet de graines de citrouille
Refresher Beverage,Sachet de sauce de style mayonnaise
Reg Chicken Nacho Poutine with Crispy Chicken,Sachet de Splenda
Reg Chicken Nacho Poutine with Grilled Chicken,Sachet de sucre
Reg Crm Chs,Sachet graines de citrouille
Regular,Sachet sel
Regular Bagel,Sachets de thé chai éclat
Regular Cadbury Crème Egg McFlurry,Sachets de thé earl grey suppl
Regular CC,Sachets de thé earl grey supplémentaires
Regular Cream Cheese,Sachets de thé menthe supplém
Regular Oreo McFlurry,Sachets de thé orange pekoe su
Regular Pour,Sachets de thé orange pekoe supplémentaires
Regular Salted Caramel McFlurry,Sachets de thé vert supplément
Regular Skor McFlurry,Sachets de thé vert supplémentaires
Regular Smarties McFlurry,Sachets ketchup
Regular Spicy Buffalo Crispy Poutine,Salade asiatique
Regular Spicy Buffalo Grilled Poutine,Salade aux 3 grains au sésame
Returnable Cold Cup,Salade aux 3 grains au sésame et au gingembre
Returnable Hot Cup,Salade aux pommes de terre rouges
Rink Holiday Mug,Salade d'Entrée
RMHC Canada Donation $3,Salade d’épinards (carottes/gr. tournesol/canneb.)
RMHC Canada Donation $5,Salade de couscous
RMHC Coupon Book,Salade de haricots noirs
Roaring Black Tea,Salade de pois chiches et d'ed
Ronald McDonald House Donation,Salade de pois chiches et d'edamames
Root Beer Syrup,Salade de taboulé
Rotisserie Sauce,Salade du jardin (pommes et noix)
Round Egg,Salade fusion asiatique au sésame
S  Hot Choc ***,Salade grecque aux pâtes et au feta
S Apple Juice,Salade pad thaï
S Cappuccino ***,Salade teriyaki ***
S Cappuccino Syrup ***,Salade-repas César
S Caramel Choc Latte ***,Salade-repas grecque
S Caramel Choc Mocha ***,Salade-repas récolte
S Caramel Latte ***,Salades-repas
S Chai Latte ***,Salé sirop au caramel
S Choc Chip Lat ***,Salsa
S Crème Brûlée Latte ***,Sand. McMuffin ou McCrêpes au
S Green Tea,Sand. McMuffin ou McCrêpes au poulet
S Green Tea L,sandwich
S Hot Choc  ***,Sandwich
S Hot Choc ***,Sandwich Au Bagel
S Hot Choc Mint ***,Sandwich au fromage fondant
S Hot Chocolate ***,Sandwich au poulet grillé
S Hot Water,Sandwich au poulet grillé de l
S Hot Wht Choc ***,Sandwich au poulet grillé de luxe avec bacon
S Ice Latte ***,Sandwich épicé au poulet grill
S Iced Matcha Latte ***,Sandwich épicé au poulet grillé
S Lat Brûlée ***,Sandwich épicé au poulet grillé de luxe avec bacon
S Lat Caramel ***,Sandwich et M Boisso
S Lat Chc Chp ***,"Sandwich et M Boisson pour X,XX$"
S Lat Cml Choc ***,Sandwich junior au poulet
S Lat M. Caramel ***,Sandwich MacPoulet
S Lat M. Caramel***,sandwich McMuffin
S Lat M. Crml ***,Sandwich Mcmuffin
S Lat Pump ***,Sandwich petit déjeuner
S Lat Pumpkin Crml ***,Sandwich Petit Déjeuner
S Lat SF ***,"Sandwich pour X,XX$"
S Latte ***,Sandwichs Bistro
S Latte Cml Choc ***,Sandwichs bistro
S Latte Pumpkin ***,Sandwichs café
S Latte Syrup ***,Sandwichs McCrêpes
S Lndn Fog Latte ***,Sandwichs McMuffin
S Matcha Latte ***,Sandwichs McWrap
S Mint Latte ***,Sandwichs Wrap-éclair
S Mint Latte L ***,Sandwichs-matin
S Mint Latte R ***,Sans confiture
S Mocha ***,Sans crème fouettée
S Mocha Cml Choc ***,Sans glace
S Mocha Mint ***,Sans jouet
S Mocha Wht Choc ***,Sans paille
S Orange Juice,Sans pâté
S SF Latte ***,Sans sachets ketchup
S Slt Car Latte ***,Sans sauce
S Sltd Crml Latte ***,Sans Sauce
S Sltd Crml Latte***,Sans sauce à bouchées de froma
S Sugar Free Latte ***,Sans sauce à bouchées de fromage
S Van Latte ***,Sans sauce aioli
S Water,Sans sauce tartare
SA Cappuccino ***,Sans sirop
SA Cappuccino Syrup ***,Sans ustensiles
Sa Caramel Choc Latte ***,Sans vinaigrette
SA Caramel Choc Latte ***,Sauc McCrêpes
SA Caramel Choc Mocha ***,Sauc McMuf oeuf
SA Hot Choc Mint ***,Sauc McMuffin
SA Hot Chocolate ***,Sauce
SA Lat Caramel ***,Sauce 3 from
SA Lat Cml Choc  ***,Sauce 3 fromage
SA Lat Cml Choc ***,Sauce à Big Mac
SA Lat M. Caramel ***,Sauce à l’ail style Frank’s Re
SA Lat M. Caramel***,Sauce à l’ail style Frank’s RedHot
SA Lat Pump ***,Sauce à la fumée de bois de po
SA Lat Pumpkin Crml ***,Sauce à la fumée de bois de pommier
Sa Lat SF ***,Sauce à la thaïe
Sa Latte ***,Sauce aigre-douce
Sa Latte Cml Choc ***,Sauce aioli
SA Latte Pumpkin ***,Sauce au fromage nacho
SA Latte Syrup ***,Sauce au miel
SA Latte Van,Sauce au scotch bonnet
SA Latte Vanilla,Sauce aux canneberges
SA Mocha ***,Sauce aux féta et aux olives
SA Mocha Cml Choc ***,Sauce aux fines herbes italien
SA Mocha Mint ***,Sauce aux fines herbes italienne
Sa SF Latte ***,Sauce barbecue
Sa Van Latte ***,Sauce barbecue Caroline
Salad Dressing,Sauce barbecue fumée
Salad Dressings,Sauce BBQ
Salad Meat,Sauce Buffalo
Salad Mix,Sauce César
Salsa,Sauce chili doux
Salsa Packet,Sauce chipotle crémeuse
Salt,Sauce crém. tomate
Salt Packet,Sauce crém. Tomate
Salted Caramel Crunch Topping,Sauce de style hollandaise
Salted Caramel Iced Coffee,Sauce épaisse originale Frank’
Salted Caramel Latte (2% Milk),Sauce épaisse originale Frank’s RedHot®
Salted Caramel Latte (Almond Milk),Sauce épice crémeaux
Salted Caramel McFlurry,Sauce épicée aux piments
Salted Caramel Syrup,Sauce épicée avec habanero
Sample,Sauce féta méditerranéenne
Sandwich,Sauce fromage
Sandwich & Med Drink Offer,Sauce fromage suisse
Sans sauce à bouchées de froma,Sauce Lime coriandre
Sans sauce à bouchées de fromage,Sauce mayonnaise
Sau Egg Bagel,Sauce McCroq
Sau Egg Bagl VM,Sauce McCroquettes
Sauce,Sauce Mediterran
Sausage 'n Egg McMuffin,Sauce Mediterranean
Sausage 'N Egg McMuffin,Sauce miel épicé Frank’s RedHo
Sausage 'N Egg McMuffin Extra Value Meal,Sauce miel épicé Frank’s RedHot
Sausage 'n' Egg McMuffin,Sauce moutarde forte
Sausage 'n' Egg McMuffin Extra Value Meal,Sauce poutine
Sausage Egg McMuffin,Sauce Ranch
Sausage McGriddle,Sauce style rôtisserie
Sausage McGriddle Extra Value Meal,Sauce tartare
Sausage McGriddles,Sauce-matin
Sausage McGriddles McValue Meal,Sauces à McCroquettes
Sausage McMuffin,Saucisse McCrêpes
Sausage McMuffin & Hash Brown,Saucisse McCrêpes avec œuf
Sausage McMuffin & Hash Brown Deal,Saucisse McMuffin
Sausage McMuffin Extra Value Meal,Saucisse McMuffin avec œuf
Sausage McMuffin McValue Meal,Saucisse McMuffin Oeuf
Sausage Patty,Saucisse McMuffin œuf et sauce
"Sausage, Bacon & Egg Breakfast Wrap",Saucisse McMuffin œuf et sauce ail style Frank’s
"Sausage, Bacon & Egg Breakfast Wrap Extra Value Meal",Sel
"Sausage, Bacon & Egg Wrap",Sélection de sac
"Sausage, Egg & Cheese McGridde",Serviettes
"Sausage, Egg & Cheese McGriddl",Sésame bagel
"Sausage, Egg & Cheese McGriddles",Simply Limonade avec framboise
"Sausage, Egg & Cheese McGriddles Extra Value Meal",Sirop
Sausge Egg McMuffin & Hash Brown Deal,Sirop à crêpes
Sausge Egg McMuffin & HB,Sirop à la fraise et au fruit
Scotch Bonnet Sauce,Sirop à la fraise et au fruit de la passion
Seasoning,Sirop à la framb bleue
Select Coffee,Sirop à la pêche et à la mangu
Select Fries,Sirop à la pêche et à la mangue
Select Happy Meal,Sirop à la vanille
Select Happy Meal Drink,Sirop à la vanille française
Select HM Side,Sirop au caramel
Select Sandwich,Sirop au caramel salé
Select Small Brewed Coffee,Sirop au chocolat
Senior,Sirop crème à l’orange
Senior Drink,Sirop crème à la fraise
Senior Earl Grey Tea,Sirop fondant
Senior Green Tea,Sirop framboise bleue
Senior Hot Chocolate,Sirop Framboise et Grenade
Senior Orange Pekoe Tea,Sirop Framboise et Grenade
Senior Peppermint Tea,Sirop melon lime
Senior's Earl Grey Tea,Sirop sans sucre
Senior's Green Tea,Skor
Senior's Orange Pekoe Tea,SKOR
Senior's Peppermint Tea,Small Cup
Separate Bags,Smoothie
Served,Smoothie fraises-banane
Service Fee,Smoothie grenade-bleuets
Sesame and Poppy Seed Bun,Smoothie mangue-ananas
Sesame Bacon 'N Egg Bagel,Smoothies et frappes
Sesame Bacon 'N Egg Bagel Extra Value Meal,Smoothies et Frappés
Sesame Bagel,Smoothies et Frappés glacés
Sesame Bagel w/ Reg CC Product,Soda Twist
Sesame Bagel w/ Reg Cream Cheese McValue Meal,Soutenir CapitalCare Norwood
Sesame Bagel w/ Regular CC,Soutien au Grand McDon
Sesame Bagel w/ Regular Cream,Splash fraîcheur au citron
Sesame Bagel w/ Regular Cream Cheese,Splash fraîcheur au melon d’eau et à la lime
Sesame Bagel w/ Regular Cream Cheese Product,Splash fraîcheur mûre-fruit de la passion
Sesame Bagel with Regular Cream Cheese,Splenda
Sesame Bagl w/ Spreads,Sprite
Sesame Bagl w/ Spreads ***,Sprite éclat de framboise bleue
Sesame BLT Bagel,"Sprite éclat de framboise bleue, format moyen"
Sesame BLT Bagel EVM,"Sprite éclat de framboise bleue, grand format"
Sesame BLT Bagel Extra Value Meal,"Sprite éclat de framboise bleue, petit format"
Sesame Egg BLT Bagel,Sprite nocturne
Sesame Egg BLT Bagel Extra Value Meal,Sprite Syrup
Sesame Sausage 'N Egg Bagel,Sub bac dos
Sesame Sausage 'N Egg Bagel Extra Value Meal,Sub fr MoJac
Sesame Seed Split Bun,Sub laitu la
Seseme Bagel Happy Meal,Sub muf angl
Sesm Bgl w/ Sprd VM ***,Sub parmesan
Shamrock Shake,Sub sce BMac
Share Bundle,Sub sceRanch
Share Bundle (Serves 2),Sub tr from
Shred Parmesan,Subs coul ch
Shredded Carrots,Subs poul cr
Shredded Cheese,Subs sir car
Shredded Lettuce,Subs sir van
Side Item,Subs tartare
Side Salads & Snack Wraps,Subst bacon
Signature Danish,Subst bacon dos
Signature Danishes,Subst coulis choc
Silver Holiday Tumblr,Subst crème
Simply Apple Juice,Subst from MJack
Simply Lemonade Raspberry,Subst laitue feu
Simply Orange Juice,Subst laitue lan
Skor  Pieces,Subst McCrêpes
SKOR  Pieces,Subst muffin ang
Skor McFlurry,Subst oeuf brouillé
Skor Pieces,Subst oeuf crevé
SKOR Pieces,Subst oeuf miroir
Slushies,Subst oeuf rond
Small,Subst oig lam
Small Apple Juice,Subst oig recons
Small Cappuccino (Almond Milk),Subst p pain Qrt
Small Chocolate Shake,Subst parmesan
Small Clear Cup,Subst pâté Quart
Small Cup,Subst poulet crou
Small Cup FS,Subst sauce BigM
Small Decaf Coffee,Subst sauce MacP
Small Earl Grey,Subst sauce Ran
Small French Fries,Subst sauce tart
Small French Vanilla Latte (2% milk),Subst sauce thaïe
Small French Vanilla Latte (Almond milk),Subst sirop car
Small Fries,Subst sirop van
Small Hot Chocolate,Subst tranche fr
Small Hot Chocolate (2% Milk),Substituer saucisse
Small Orange Juice,Substituer Wrap de laitue
Small Orange Pekoe Tea,Sucre
Small Order Fee,sucre caramélisé
Small Peppermint Tea,Sucre liquide
Small Premium Roast Coffee,Supp McCafé
Small Senior's Coffee,Tartinades
Small Senior's Decaf Coffee,Tass thé vert client aîné
Small Senior's Earl Grey Tea,Tasse
Small Senior's Green Tea,Tasse à café déca client
Small Senior's Orange Pekoe Tea,Tasse à café infusé client
Small Senior's Peppermint Tea,Tasse à thé menthe client
Small Soft Drinks,Tasse à thé vert client
Small Strawberry Shake,Tasse bon homme de neige fêtes
Small Vanilla Shake,Tasse Earl Grey client
Smarties McFlurry,Tasse Earl Grey client aîné
Smarties Pieces,Tasse McCafé
Smartwater,Tasse menthe client aîné
Sml Americano,Tasse Orange Pekoe client
Sml Apple Juice,Tasse Pekoe client aîné
Sml Barq's Root Beer,Tasse thé bergamia gris client
Sml Bergamia Grey Tea,Thé bergamia gris
Sml Blueberry Pomegranate Real Fruit Smoothie,Thé chai éclat
Sml Blueberry Pomegranate Smoothie,Thé Earl Grey
Sml Cappuccino (2% Milk),Thé earl grey aînés
Sml Cappuccino (Almond Milk),Thé glacé au au légèrement citron sucre Gold Peak
Sml Caramel Cream Cold Brew,Thé glacé au citron Gold Peak
Sml Caramel Iced Coffee,Thé glacé au légèrement citron sucre Gold Peak
Sml Caramel Latte (2% Milk),Thé glacé brassé
Sml Caramel Latte (Almond milk),Thé glacé Fuze
Sml Caramel Latte (Almond Milk),Thé glacé FUZE
Sml Chai Cardamom Tea Latte (2% Milk),Thé glacé NESTEA
Sml Chai Cardamom Tea Latte (Almond Milk),Thé menthe poivrée aînés
Sml Chai Glow Tea,Thé orange pekoe
Sml Chocolate Hazelnut Iced Latte (2% Milk),Thé Orange Pekoe
Sml Chocolate Hazelnut Latte (2% Milk),Thé orange pekoe aînés
Sml Chocolate Triple Thick Milkshake,Thé Remplir Nouveau
Sml Coca-Cola,Thé rugissement noir
Sml Coffee,Thé vert
Sml Coffee Frappé,Thé vert à la citronnelle
Sml Coffee Frappé w/ Whipped Cream & Choc Drizzle,Thé vert aînés
Sml Coffee Refill,Tomate
Sml Coke,Tomate et Mozza ***
Sml Coke Zero,Tomates raisins
Sml Cold Brew,Tortilla
Sml Cold Brew with Sugar-Free Syrup & Cream,Tout le bacon et le guacamole bagel
Sml Creamy Strawberry Coke,TR 1 Hamb 1 Hamb from
Sml Decaf Coffee,TR asiago et bacon poulet ***
Sml Decaf Coffee Refill,TR Bag Bac Œ Goud
Sml Diet Coke,TR Bag Bac Œuf et Gou ***
Sml Earl Grey Tea,TR Bagel Oeuf BLT
Sml French Vanilla Cream Cold Brew,TR Bgl grain tart ***
Sml French Vanilla Latte (2% Milk),TR Bgl grains tart ***
Sml French Vanilla Latte (Almond Milk),TR Bgl nat tart ***
Sml Fries,TR Bgl p-goût tart ***
Sml Fruitopia Orange,TR Bgl pl-goût tart ***
sml Fruitopia Strawberry,TR Bgl sés tart ***
Sml Fruitopia Strawberry,TR Bgl sésa tart ***
Sml Fuze Iced Tea,TR Érable et cheddar poulet **
Sml Green Tea,TR Érable et cheddar poulet ***
Sml Hot Chocolate (Almond Milk),Tr McCroustillant luxe bac sce orig Frank's RedHot
Sml Iced Coffee,TR McValeur Wrap-éclair poulet croust sauce Buffalo
Sml Iced Coffee with sugar free syrup,TR McValeur Wrap-éclair poulet croust sauce Ranch
Sml Iced Latte (2% Milk),TR McValeur Wrap-éclair poulet grillé sauce Buffalo
Sml Iced Latte (Almond Milk),TR McValeur Wrap-éclair poulet grillé sauce Ranch
Sml Iced Matcha Tea Latte (2% Milk),TR tom et herbe poulet ***
Sml Iced Matcha Tea Latte (Almond Milk),Trad Softserve
Sml Iced Mocha (2% Milk),Tranches de pomme
Sml Iced Mocha (Almond Milk),Trés grand
Sml Latte (2% Milk),Très grand
Sml Latte (Almond milk),Très grand café infusé
Sml Latte (Almond Milk),Très grand café infusé aînés
Sml Latte with sugar free syrup (2% Milk),Très grand café infusé décaféiné
Sml Latte with sugar free syrup (Almond Milk),Très grand café infusé décaféiné aînés
Sml Lemon Fruit Splash,Très grand café infusé décaféiné Remplir nouveau
Sml Lemongrass Green Tea,Très grand café infusé Remplir nouveau
Sml London Fog Tea Latte (2% Milk),Trés grand menthe poivrée
Sml London Fog Tea Latte (Almond Milk),Très grand thé à la menthe poivrée
Sml Mango Pineapple Real Fruit Smoothie,Très grand thé à la menthe poivrée aînés
Sml Mango Pineapple Smoothie,Trés grand thé bergamia gris
Sml Matcha Tea Latte (2% Milk),Trés grand thé chai éclat
Sml Matcha Tea Latte (Almond Milk),Trés grand thé Earl Grey
Sml McCafé Mocha (2% Milk),Trés grand thé earl grey aînés
Sml Mocha (2% Milk),Trés grand thé menthe poivrée aînés
Sml Mocha (Almond Milk),Trés grand thé Orange Pekoe
Sml Mocha(2% Milk),Très grand thé orange pekoe
Sml Nite Sprite,Trés grand thé orange pekoe aînés
Sml Oat Iced Coffee,Très grand thé orange pekoe aînés
Sml Orange Dream,Trés grand thé rugissement noir
Sml Orange Juice,Trés grand thé vert
Sml Orange Pekoe Tea,Tres grand thé vert à la citronnelle
Sml Peppermint Tea,Trés grand thé vert aînés
Sml Premium Roast Coffee,Trio
Sml Premium Roast Decaf Coffee,Trio 10 McCroquettes
Sml Pumpkin Spice Latte (2% Milk),Trio 2 Burritos-matin
Sml Roaring Black Tea,Trio 2 Hamburgers
Sml Salted Caramel Iced Coffee,Trio 2 hamburgers avec fromage
Sml Salted Caramel Latte (2% Milk),Trio 20 McCroquettes
Sml Salted Caramel Latte (Almond Milk),Trio 6 McCroquettes
Sml Senior Orange Pekoe Tea,"Trio avec frites, format moyen"
Sml Senior Peppermint Tea,Trio bacon McCrêpes avec œuf
Sml Shamrock Shake,Trio bacon McMuffin avec œuf
Sml Sprite,Trio Bacon McMuffin œuf et sauce ail style Frank
Sml Sprite Berry Bliss,Trio Bagel au bacon et guacamole
Sml Strawberry Banana Smoothie,Trio Bagel BLT Tout
Sml Strawberry Triple Thick Milkshake,Trio Bagel nature avec oeuf et bacon
Sml Sweetened Cold Brew with Cream,Trio Bagel nature avec oeuf et saucisse
Sml Sweetened Cold Brew with Oat Beverage,Trio Bagel nature BLT
Sml VanChai Frappé w/ Whipped Cream & Choc Drizzle,Trio Bagel nature BLT avec oeuf
Sml Vanilla Chai Frappé,Trio Bagel nature oeuf et bacon
Sml Vanilla Iced Coffee,Trio Bagel plein-goût bacon et oeuf
Sml Vanilla Triple Thick Milkshake,Trio Bagel plein-goût BLT avec oeuf
Sml Watermelon Lime Fruit Splash,Trio Bagel plein-goût saucisse et oeuf
Smoky BBQ Sauce,Trio Bagel sésa avec oeuf et bacon
Smoothie,Trio Bagel sésa avec oeuf et saucisse
Smoothies & Frappes,Trio Bagel sésa BLT avec oeuf
Smoothies & Frappés,Trio Bagel sésa oeuf et bacon
Snack,Trio Bagel sésame BLT
Snack Cadbury Crème Egg McFlurry,Trio Big Mac
Snack McFlurry,Trio Big Mac (sans viande)
Snack Oreo McFlurry,Trio Crêpe et saucisse
Snack Salted Caramel McFlurry,Trio Crêpes
Snack Size,Trio Crêpes et bacon
Snack Size Chocolate Milkshake,Trio Crêpes et saucisse
Snack Size Shamrock Shake,Trio dbl quart BLT
Snack Size Strawberry Milkshake,Trio de melons
Snack Size Vanilla Milkshake,Trio Double Big Mac
Snack Skor McFlurry,Trio Double filet de poisson
Snack Smarties McFlurry,Trio Double Hamburger
Snack Wrap ***,Trio Double hamburger avec fromage
Snack Wrap Patty,Trio Double Hamburger avec fromage et bacon
Snack Wrap Sauce,Trio Double Quart Fromage
Snack Wrap with Crispy Chicken,Trio Double Quart Hamburger (sans fromage)
Snack Wrap with Grilled Chicken,Trio Double Quart livre (sans fromage)
Snack Wraps,Trio Filet de poisson
Snack’n Go,Trio Hamburger avec fromage de luxe
Snacks & Sides,Trio Hamburger Joueur étoile
Snowflake Holiday Mug,Trio junior au poulet
Socks - Birdie (DMB),Trio Junior au poulet chili doux
Socks - Grimace (DMB,Trio MacPoulet
Socks - Hamburglar (DMB),Trio MacPoulet épicé avec habanero
Soft Drinks,Trio McCrêpes  avec œuf et fromage
Sour Cream & Chive Sauce,Trio McCrêpes avec œuf et fromage
SPC Card,Trio McCrêpes Suprême
Spicy Bac Deluxe Grill Chicken,Trio McCroustillant
Spicy Bacon Deluxe Grilled Chicken Extra Value Meal,Trio McCroustillant avec sauce orig Frank's RedHot
Spicy Bacon Deluxe Grilled Chicken Sandwich,Trio McCroustillant de luxe avec bacon
Spicy Bacon Deluxe McCrispy,Trio McCroustillant de luxe avec bacon épicé
Spicy Bacon Deluxe McCrispy Extra Value Meal,Trio McCroustillant épicé
Spicy Buffalo Chicken Snack Wrap with Crispy Chicken,Trio McDouble
Spicy Buffalo Chicken Snack Wrap with Grilled Chicken,Trio McMuffin avec œuf et fromage
Spicy Buffalo Chicken Snack Wrap® with Crispy Chicken,Trio McMuffin BLT avec oeuf
Spicy Buffalo Chicken Snack Wrap® with Grilled Chicken,Trio McMuffin Saja épicé
Spicy Buffalo Crispy Poutine,Trio McMuffin Suprême
Spicy Buffalo Grilled Poutine,Trio McValeur
Spicy Buffalo Snack Wrap w/ Crispy Chicken McValue Meal,Trio McValeur bagel nature avec fromage à la crème
Spicy Buffalo Snack Wrap w/ Grilled Chicken McValue Meal,Trio McValeur bagel plein-goût fromage à la crème
Spicy Egg & Hash Brown Breakfast Wrap,Trio McValeur bagel sésame avec fromage à la crème
Spicy Egg & Hash Brown Breakfast Wrap Extra Value Meal,Trio McValeur Burrito-matin
Spicy Egg & Hash Brown Wrap,Trio McValeur Hamburger De Luxe
Spicy Grilled Chicken,Trio McValeur Junior au poulet
Spicy Grilled Chicken Sandwich,Trio McValeur McDouble
Spicy Grilled Chicken Sandwich Extra Value Meal,Trio McValeur Saucisse McCrêpes
Spicy Habanero McChicken,Trio McValeur Saucisse McMuffin
Spicy Habanero McChicken Extra Value Meal,Trio McValeur Wrap-éclair poulet croust sauce Buffalo épicée
Spicy Habanero Sauce,Trio McValeur Wrap-éclair poulet croust sauce Ranch
Spicy McCrispy,Trio McValeur Wrap-éclair poulet grillé sauce Buffalo épicée
Spicy McCrispy Extra Value Meal,Trio McValeur Wrap-éclair poulet grillé sauce Ranch
Spicy McVeggie,Trio McVégé
Spicy McVeggie Deluxe,Trio McVégé avec sauce originale Frank’s RedHot
Spicy McVeggie Deluxe Extra Value Meal,Trio McVégé de luxe
Spicy McVeggie Extra Value Meal,Trio McVégé épicé
Spicy Pepper Sauce,Trio McVégé épicé de luxe
Spicy Poutine ***,Trio McWrap bacon poulet grillé
Spicy Saja McMuffin,Trio McWrap cajun poulet grillé
Spicy Saja McMuffin Meal,Trio McWrap césar poulet grillé
"Spinach Salad(carrots,sunflowe",Trio McWrap Chili doux
"Spinach Salad(carrots,sunflower seeds,cranberries)",Trio McWrap Chili doux avec poulet croustillant
Splenda,Trio McWrap Chili doux avec poulet grillé
Splenda Packet,Trio McWrap chipotle crémeuse
Spoons,Trio McWrap Lime vivifiante
Spread On,Trio McWrap poulet croustillant et sauce chipotle crémeuse
Spread Type,Trio McWrap Poulet et bacon
Sprite,Trio McWrap Poulet et bacon avec poulet croustillant
Sprite Berry Bliss,Trio McWrap Poulet et bacon avec poulet grillé
Sprite Bottle,Trio McWrap poulet grillé et sauce chipotle crémeuse
Sprite Syrup,Trio McWrap sauce Ranch à l’avocat
Sprite Syrup BB CS,Trio McWrap sauce ranch cajun
Sprite Syrup CS,Trio œuf McMuffin
Sr Barq's Root Beer,Trio œuf McMuffin BLT
Sr Coca Cola,Trio Œuf McMuffin sauce à l’ail style Frank’s
Sr Coke Zero,Trio Poulet Big Mac
Sr Diet Coke,Trio poulet grillé bac/sce orig Frank's RedHot
Sr Fruitopia Orange,Trio poulet grillé sauce originale Frank's RedHot
Sr Fruitopia Strawberry Passion Awareness,Trio Poulet McCrêpes
Sr Sprite,Trio Poulet McCroquettes
Ssm Bgl w/Sprd VM ***,Trio Poulet McCroquettes (pour 2 personnes)
Stainless Holiday Cup,Trio Poulet McMuffin
Stamp Mug,Trio Poulet McMuffin sauce à l’ail style Frank’s
Stir Sticks,Trio quart BLT
Straw,"Trio Quart de livre - frites, moyen"
Strawberry Banana Smoothie,Trio Quart de livre BLT
Strawberry Cream Flavoured Syr,Trio Quart fromage
Strawberry Cream Flavoured Syrup,Trio Quart hamburger (sans fromage)
Strawberry Jam,Trio Quart livre (sans fromage)
Strawberry Passionfruit Syrup,"Trio Quarter fromage  - frites, moyen"
Strawberry Triple Thick Milkshake,"Trio Quarter Fromage  - frites, moyen"
Straws,Trio rôties blanc et 2 œufs frits
Striped Mug,"Trio rôties blanc, bacon, et 2 œufs frits"
Stripes Tumbler,"Trio rôties blé entier, bacon, et 2 œufs frits"
Sub Broke Egg,Trio sandwich au poulet grillé
Sub Can Bac,Trio sandwich au poulet grillé de luxe avec bacon
SUB Can Bacon,Trio sandwich épicé au poulet grillé
Sub Cara syp,Trio sandwich épicé poulet grillé de luxe avec bacon
SUB Caramel Syrup,Trio Saucisse McCrêpes
SUB Cheese Slice,Trio Saucisse McCrêpes avec œuf
Sub Choc Drzl,Trio Saucisse McMuffin
SUB Chocolate Drizzle,Trio saucisse McMuffin avec œuf
Sub Chs Slce,Trio Saucisse McMuffin œuf sauce ail style Frank’s
Sub Cr Ckn,Trio Tout le bacon et le guacamole bagel
Sub Cream,Trio Wrap-déjeuner avec poulet
SUB Crispy Chicken,"Trio Wrap-déjeuner avec saucisse, bacon et œuf"
Sub Eng Mfn,Trio Wrap-déjeuner épicé œuf et patates hachées brunes
SUB Eng Muffin,TRIO Wrap-éclair poulet sauce Buffalo
Sub Fried Egg,TRIO Wrap-éclair poulet sauce Ranch
SUB Fried Egg,Tripl triple
Sub Griddle,Triple triple
SUB Griddle,Type de lait
SUB Leaf Let,Verre
Sub Lettuce,Verre ch retournable
Sub LTO Sauce 1,Verre client
Sub LTO Sauce 2,Verre fr retournable
SUB LTO Sce 1,Verre réutilisable (chaud)
SUB LTO Sce 2,Verre réutilisable (froid)
Sub Mac Sauc,Vert mélangé
SUB Mac Sauce,Vinaigette miel et mourtarde d
